A�O;MES;CODIGO_RNT;COD_MUN;COD_DPTO;ESTADO_RNT;RAZON_SOCIAL_ESTABLECIMIENTO;DEPARTAMENTO;MUNICIPIO;CATEGORIA;SUB_CATEGORIA;HABITACIONES;CAMAS;NUM_EMP
2024;3;7830;13001;13;ACTIVO;HOTEL CASA DE LAS PALMAS;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;HOTEL;11;15;3
2024;3;7850;13001;13;ACTIVO;HOTEL IBATAMA 1;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;HOTEL;18;44;4
2024;3;7867;13001;13;ACTIVO;MARIA DEL SOCORRO GONZALEZ VELEZ;BOLIVAR;CARTAGENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;2;7901;13001;13;ACTIVO;MOISES  JIMENEZ URRIOLA;BOLIVAR;CARTAGENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;1
2024;4;8289;13001;13;ACTIVO;HEINNER JOHANNEF URUCHURTU RADA;BOLIVAR;CARTAGENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;1;8313;13001;13;ACTIVO;ANTONIO  CARDONA CUADRADO;BOLIVAR;CARTAGENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;2;8533;13001;13;ACTIVO;BARRIOS PEÑATA DENCY;BOLIVAR;CARTAGENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;1;8576;13001;13;ACTIVO;ELKIN  OSPINA MORALES;BOLIVAR;CARTAGENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;1;8579;13001;13;ACTIVO;JOSE LUIS TABOADA BELTRAN;BOLIVAR;CARTAGENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;3;8583;13001;13;ACTIVO;BARRIOS GOMEZ VERNON;BOLIVAR;CARTAGENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;1;8584;13001;13;ACTIVO;LLAMAS FERNANDEZ JAVIER JOSE;BOLIVAR;CARTAGENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;3;9378;13001;13;ACTIVO;JUAN DEL MAR RESTAURANTE;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE GASTRONOMIA;RESTAURANTE;0;0;14
2024;3;9379;13001;13;ACTIVO;JUAN DEL MAR PIZZERIA GOURMET;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE GASTRONOMIA;RESTAURANTE;0;0;12
2024;1;9514;13001;13;ACTIVO;ADOLFO ENRIQUE BENEDETTI MONCRIEFF;BOLIVAR;CARTAGENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;1
2024;3;9533;13001;13;ACTIVO;QUEBRACHO RESTAURANTEPARRILLABAR;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE GASTRONOMIA;RESTAURANTE;0;0;25
2024;3;9535;13001;13;ACTIVO;RESTAURANTE LA OLLA CARTAGENERA.;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE GASTRONOMIA;RESTAURANTE;0;0;30
2024;3;9698;13001;13;ACTIVO;CAFE DEL MAR;BOLIVAR;CARTAGENA;BARES;GASTROBAR;0;0;78
2024;3;9738;13001;13;ACTIVO;CENTRO DE EVENTOS CARIBE TROPICAL SOCIAL CLUB AIRES CUBANOS;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;APARTAHOTEL;18;45;4
2024;2;9763;13001;13;ACTIVO;HERNANDO MARTIN CARABALLO HERRERA;BOLIVAR;CARTAGENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;2;9764;13001;13;ACTIVO;DIANA DEL SOCORRO VELASQUEZ ORCASITA;BOLIVAR;CARTAGENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;1;9768;13001;13;ACTIVO;ISAAC  HERRAN GUERRA;BOLIVAR;CARTAGENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;1;9770;13001;13;ACTIVO;GUILLERMO  BLANCO GUTIERREZ;BOLIVAR;CARTAGENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;1;9772;13001;13;ACTIVO;SAMUEL  GUARDO RIVERA;BOLIVAR;CARTAGENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;1;9773;13001;13;ACTIVO;RAFAEL  MONTES MIRANDA;BOLIVAR;CARTAGENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;1;9775;13001;13;ACTIVO;DE LA BARRERA HERNANDEZ VICTOR MANUEL;BOLIVAR;CARTAGENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;3;9882;13001;13;ACTIVO;HOTEL 3 BANDERAS LTDA;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;HOTEL;26;58;13
2024;3;9959;13001;13;ACTIVO;HOTEL RESIDENCIA LA MAGDALENA.;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;HOTEL;21;33;2
2024;3;10044;13001;13;ACTIVO;HOSPEDAJE EL PAISITA;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;HOTEL;15;30;3
2024;3;10089;13001;13;ACTIVO;HOTEL CASA DEL ARZOBISPADO;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;HOTEL;11;15;13
2024;2;10256;13001;13;ACTIVO;RESTAURANTE BAR BLAS EL TESO;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE GASTRONOMIA;RESTAURANTE;0;0;16
2024;1;10285;13001;13;ACTIVO;EDER JOSE GARCIA HURTADO;BOLIVAR;CARTAGENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;3;10286;13001;13;ACTIVO;EDUARDO ENRIQUE FUENTES MORELOS;BOLIVAR;CARTAGENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;1;10287;13001;13;ACTIVO;ESTEBAN TORRES WILSON SEGUNDO;BOLIVAR;CARTAGENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;1;10299;13001;13;ACTIVO;MERLY DEL CARMEN FIGUEROA FERNANDEZ;BOLIVAR;CARTAGENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;3;10300;13001;13;ACTIVO;JAIME  MANRIQUE CHAVES;BOLIVAR;CARTAGENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;1;10303;13001;13;ACTIVO;VICTOR  CONTRERAS DIAZ;BOLIVAR;CARTAGENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;1;10305;13001;13;ACTIVO;EDGAR LEAL MENDOZA;BOLIVAR;CARTAGENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;1
2024;3;10345;13001;13;ACTIVO;RESTAURANTE CAFE BAR DONDE FIDEL;BOLIVAR;CARTAGENA;BARES;BAR SOCIAL;0;0;20
2024;3;10437;13001;13;ACTIVO;HOTEL IBATAMA REAL;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;HOTEL;18;41;4
2024;4;10493;13001;13;ACTIVO;HOSTAL REAL.;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;HOTEL;10;15;0
2024;2;10504;13001;13;ACTIVO;HOTEL SAN MARTIN CARTAGENA;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;HOTEL;40;80;24
2024;1;10529;13001;13;ACTIVO;HOSTAL SANTO DOMINGO.;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;HOTEL;7;11;1
2024;3;10566;13001;13;ACTIVO;HOTEL BARAHONA 446;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;HOTEL;22;40;10
2024;4;10578;13001;13;ACTIVO;QUIEBRACANTO BAR;BOLIVAR;CARTAGENA;BARES;GASTROBAR;0;0;0
2024;2;10751;13001;13;ACTIVO;HOSTAL LA ESPAÑOLA DE GETSEMANI;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;HOSTAL;15;20;1
2024;3;11177;13001;13;ACTIVO;HOTEL DANN CARTAGENA;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;HOTEL;108;272;103
2024;4;11278;13001;13;ACTIVO;HOTEL LA NAVAL;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;HOTEL;30;90;6
2024;3;11319;13001;13;ACTIVO;ESTANCIA DE LA MANTILLA;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;HOTEL;14;22;9
2024;1;11651;13001;13;ACTIVO;KETTY  DIAZ CHACON;BOLIVAR;CARTAGENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;1;11653;13001;13;ACTIVO;SILFRIDO GARIZABAL GUERRERO;BOLIVAR;CARTAGENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;1;11654;13001;13;ACTIVO;UTRIA CAMARGO VALENTIN;BOLIVAR;CARTAGENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;1;11658;13001;13;ACTIVO;JUAN CARLOS FRANCO CANTILLO;BOLIVAR;CARTAGENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;3;11755;13001;13;ACTIVO;HOTEL CASA LA FE;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;HOTEL;14;24;12
2024;3;11764;13001;13;ACTIVO;HOTEL LA CASA DEL TURISTA;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;HOTEL;49;105;3
2024;3;11766;13001;13;ACTIVO;MADISSON INN HOTEL CARTAGENA;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;HOTEL;59;76;15
2024;3;11935;13001;13;ACTIVO;HOTEL CASA DEL CURATO;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;HOTEL;12;12;7
2024;3;12122;13001;13;ACTIVO;OPERADORA HOTELERA QUADRIFOLIO S.A.;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;HOTEL;8;19;10
2024;3;12260;13001;13;ACTIVO;TASCABAR EL BALUARTE;BOLIVAR;CARTAGENA;BARES;GASTROBAR;0;0;56
2024;2;12487;13001;13;ACTIVO;FREDYS  OJEDA HERNANDEZ;BOLIVAR;CARTAGENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;3;12671;13001;13;ACTIVO;AGENCIA DE VIAJES MAR Y MAR;BOLIVAR;CARTAGENA;OPERADORES PROFESIONALES DE CONGRESOS FERIAS Y CONVENCIONES;OPERADOR PROFESIONAL DE CONGRESOS FERIAS Y CONVENCIONES;0;0;1
2024;3;12743;13001;13;ACTIVO;HOTEL EL VIAJERO CENTRO;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;HOTEL;18;27;3
2024;1;12782;13001;13;ACTIVO;CONSUELO  VITOLA GOMEZ;BOLIVAR;CARTAGENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;3;12805;13001;13;ACTIVO;HOTEL CASA QUERO;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;HOTEL;7;14;1
2024;3;13053;13001;13;ACTIVO;AURA  HOTEL BARÚ;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;HOTEL;19;40;45
2024;3;13193;13001;13;ACTIVO;HOTEL SOL DEL ESTE;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;HOTEL;71;92;18
2024;3;13652;13001;13;ACTIVO;BANTU HOTEL LTDA;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;HOTEL;37;45;23
2024;3;13821;13001;13;ACTIVO;HOTEL LA CASONA DE GETSEMANI;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;HOTEL;26;26;5
2024;3;14130;13001;13;ACTIVO;CASA PESTAGUA;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;HOTEL;16;16;45
2024;3;14216;13001;13;ACTIVO;HOTEL CASA ANDREA;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;HOTEL;52;78;8
2024;3;14854;13001;13;ACTIVO;EXPRESO BRASILIA S.A.;BOLIVAR;CARTAGENA;EMPRESAS DE TRANSPORTE TERRESTRE AUTOMOTOR;TRANSPORTE TERRESTRE AUTOMOTOR ESPECIAL;0;0;1
2024;3;14896;13001;13;ACTIVO;PANAMERICANA DE VIAJES CARTAGENA;BOLIVAR;CARTAGENA;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;12
2024;3;14925;13001;13;ACTIVO;ALFIZCASA PATRIMONIALALFIZ;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;HOTEL;11;22;7
2024;3;15227;13001;13;ACTIVO;CASA VILLA COLONIAL;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;HOTEL;13;24;4
2024;3;15394;13001;13;ACTIVO;DIVING PLANET;BOLIVAR;CARTAGENA;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;12
2024;4;15555;13001;13;ACTIVO;DELIRIO HOTEL;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;HOTEL;18;21;10
2024;1;15599;13001;13;ACTIVO;BARRISTORANTE DOLCE E SALATO;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE GASTRONOMIA;BAR Y RESTAURANTE;0;0;11
2024;3;15619;13001;13;ACTIVO;ASESORIA TURISTICA Y EXCURSIONES;BOLIVAR;CARTAGENA;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;1
2024;3;15622;13001;13;ACTIVO;HOTEL PORTAL DE SAN DIEGO;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;HOTEL;12;16;2
2024;3;15802;13001;13;ACTIVO;CASA INDIA  VICENZO DI MARCO E.U.;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;HOTEL;23;23;14
2024;1;15818;13001;13;ACTIVO;OMAR LUIS LEAL MENDOZA;BOLIVAR;CARTAGENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;1;16102;13001;13;ACTIVO;BERNARDO  BARRIOS ROJAS;BOLIVAR;CARTAGENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;1;16105;13001;13;ACTIVO;MARLADI  ZURIQUE TORRES;BOLIVAR;CARTAGENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;3;16318;13001;13;ACTIVO;HOTEL EL PORVENIR CENTRO;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;HOTEL;16;18;3
2024;4;16422;13001;13;ACTIVO;RESTAURANTE BAR EL MUELLE;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE GASTRONOMIA;RESTAURANTE;0;0;51
2024;3;16541;13001;13;ACTIVO;CONVI CARTAGENA EXCURSIONS;BOLIVAR;CARTAGENA;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;1
2024;3;16552;13001;13;ACTIVO;GUIANZA EXPRESS LTDA  TRANSPORTE Y GUIANZA;BOLIVAR;CARTAGENA;OFICINAS DE REPRESENTACION TURISTICA;OFICINA DE REPRESENTACION TURISTICA;0;0;25
2024;4;16906;13001;13;ACTIVO;EMPRESA DE TRANSPORTES RENACIENTE S.A;BOLIVAR;CARTAGENA;EMPRESAS DE TRANSPORTE TERRESTRE AUTOMOTOR;TRANSPORTE TERRESTRE AUTOMOTOR ESPECIAL;0;0;24
2024;1;17218;13001;13;ACTIVO;RUSBEL CECILIO MORALES VASQUEZ;BOLIVAR;CARTAGENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;1;17219;13001;13;ACTIVO;MONSALVE MARTINEZ RONALD ENRIQUE;BOLIVAR;CARTAGENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;1;17221;13001;13;ACTIVO;JULIO CESAR PACHECO APARICIO;BOLIVAR;CARTAGENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;3;17224;13001;13;ACTIVO;MARTINEZ LOPEZ JORGE DE JESUS;BOLIVAR;CARTAGENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;4;17225;13001;13;ACTIVO;MERLY ESTHER BELTRAN VARGAS;BOLIVAR;CARTAGENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;1;17227;13001;13;ACTIVO;REINA ISABEL SANCHEZ BELEÑO;BOLIVAR;CARTAGENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;3;17419;13001;13;ACTIVO;LA BONGA EXPRESS CARIBE PLAZA;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE GASTRONOMIA;RESTAURANTE;0;0;5
2024;1;17476;13001;13;ACTIVO;FERNANDO JOSE PEÑA RICO;BOLIVAR;CARTAGENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;1;17477;13001;13;ACTIVO;JESSICA MARCELA PEÑA RICO;BOLIVAR;CARTAGENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;3;17478;13001;13;ACTIVO;LUIS FERNANDO RIVERA LINARES;BOLIVAR;CARTAGENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;3;17573;13001;13;ACTIVO;AGUAMARINA HOTEL BOUTIQUE;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;HOTEL;5;5;5
2024;3;17617;13001;13;ACTIVO;HOTEL CASA LOLA;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;HOTEL;22;36;71
2024;3;17675;13001;13;ACTIVO;CASA DE LA CERVEZA CARTAGENA;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE GASTRONOMIA;RESTAURANTE;0;0;10
2024;3;17841;13001;13;ACTIVO;MEDIA LUNA ART HOSTEL;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;HOTEL;23;130;15
2024;3;17930;13001;13;ACTIVO;HOTEL OCEANO;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;HOTEL;68;125;14
2024;1;18274;13001;13;ACTIVO;CARTAGENA DE INDIAS SMALL LUXURY HOTEL;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;HOTEL;32;37;43
2024;3;18439;13001;13;ACTIVO;HOTEL CASA MARA;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;HOTEL;16;25;4
2024;3;18500;13001;13;ACTIVO;NACAR HOTEL MANSION CARTAGENA;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;HOTEL;7;9;14
2024;3;18733;13001;13;ACTIVO;HOTEL TROPICAL INN;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;HOTEL;30;80;8
2024;4;18827;13001;13;ACTIVO;ANANDA' HOTEL BOUTIQUE CARTAGENA;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;HOTEL;23;26;21
2024;3;18963;13001;13;ACTIVO;HARD ROCK CAFE;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE GASTRONOMIA;RESTAURANTE;0;0;29
2024;3;18967;13001;13;ACTIVO;HOTEL PUERTA DEL OESTE;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;HOTEL;18;28;1
2024;3;19075;13001;13;ACTIVO;RESTAURANTE DONJUAN CARTAGENA;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE GASTRONOMIA;RESTAURANTE;0;0;38
2024;3;19225;13001;13;ACTIVO;RESTAURANTE BAR PORTON DE SAN SEBASTIAN;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE GASTRONOMIA;RESTAURANTE;0;0;10
2024;1;19278;13001;13;ACTIVO;LEONARDO ALCIDES JULIAO ALTAMIRANDA;BOLIVAR;CARTAGENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;1;19314;13001;13;ACTIVO;KATHERINE DANIELA ANAYA;BOLIVAR;CARTAGENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;1;19395;13001;13;ACTIVO;LA CASA DE LA PLAYA;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;APARTAHOTEL;5;25;1
2024;2;19929;13001;13;ACTIVO;KOHSAMUI CASA HOTEL DEL MAR E.U.;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;HOTEL;4;8;2
2024;3;19980;13001;13;ACTIVO;DECAMERON BARU BEACH RESORT SPA & CENTRO DE CONVENCIONES;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;HOTEL;366;588;571
2024;3;20006;13001;13;ACTIVO;HOTEL PARADOR TROPICAL DEL CARIBE;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;HOTEL;68;90;24
2024;1;20197;13001;13;ACTIVO;HOTEL CASA GLORIA;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;HOTEL;6;7;6
2024;2;20297;13001;13;ACTIVO;INMOBILIARIA E INVERSIONES CESAR;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;OTRO TIPO DE VIVIENDA TURISTICA;2;5;1
2024;3;20299;13001;13;ACTIVO;CASA CLAVER Y/O CASA SAN PEDRO CLAVER;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;APARTAMENTO TURISTICO;8;14;7
2024;3;20318;13001;13;ACTIVO;RESIDENCIA LOS HELECHOS;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;HOSTAL;19;57;2
2024;1;20398;13001;13;ACTIVO;JHON ELIAS RIVERO TARRAZ;BOLIVAR;CARTAGENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;1;20399;13001;13;ACTIVO;KENNEDY RAFAEL CALVO LLERENA;BOLIVAR;CARTAGENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;1;20400;13001;13;ACTIVO;HERNANDO ENRIQUE TORRES DURANTE;BOLIVAR;CARTAGENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;1;20401;13001;13;ACTIVO;LORENA DEL SOCORRO ANAYA GUERRERO;BOLIVAR;CARTAGENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;1;20403;13001;13;ACTIVO;INGRID BERNARDA FORTICH BUSTAMANTE;BOLIVAR;CARTAGENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;1;20404;13001;13;ACTIVO;JORGE ARNULFO CANTOR ALFONSO;BOLIVAR;CARTAGENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;1;20416;13001;13;ACTIVO;JOSE GREGORIO LOPEZ BONFANTE;BOLIVAR;CARTAGENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;1;20418;13001;13;ACTIVO;ERACLIDES  CASTILLO PEREZ;BOLIVAR;CARTAGENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;1;20439;13001;13;ACTIVO;CAROLINA  ANGULO OROZCO;BOLIVAR;CARTAGENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;1;20442;13001;13;ACTIVO;VILLALOBOS PEREZ GERMAN;BOLIVAR;CARTAGENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;1
2024;2;20600;13001;13;ACTIVO;AGENCIA DE VIAJES OPERADORA DE TURISMO DELYS TOURS;BOLIVAR;CARTAGENA;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;2
2024;1;20713;13001;13;ACTIVO;INVERSIONES SANTOS TOURS;BOLIVAR;CARTAGENA;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;2
2024;3;20732;13001;13;ACTIVO;INCOTUR;BOLIVAR;CARTAGENA;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;3
2024;3;20733;13001;13;ACTIVO;INCOTUR;BOLIVAR;CARTAGENA;OPERADORES PROFESIONALES DE CONGRESOS FERIAS Y CONVENCIONES;OPERADOR PROFESIONAL DE CONGRESOS FERIAS Y CONVENCIONES;0;0;3
2024;3;20803;13001;13;ACTIVO;HOTEL ZALMEDINA CARTAGENA DE INDIAS;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;HOTEL;50;117;22
2024;3;20845;13001;13;ACTIVO;INVERCARTAGENA INMOBILIARIA S.A.S;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;OTRO TIPO DE VIVIENDA TURISTICA;6;30;3
2024;3;20900;13001;13;ACTIVO;HOTEL ALTAMAR;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;HOTEL;55;75;22
2024;2;20908;13001;13;ACTIVO;MARQUEZ DE INFANTE MARILA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;OTRO TIPO DE VIVIENDA TURISTICA;1;2;1
2024;3;20921;13001;13;ACTIVO;SEICO;BOLIVAR;CARTAGENA;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;1
2024;3;20960;13001;13;ACTIVO;HOTEL PALMA REAL CARTAGENA;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;HOTEL;54;65;5
2024;3;20967;13001;13;ACTIVO;BCD TRAVEL  AEROPUERTO CARTAGENA;BOLIVAR;CARTAGENA;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;3
2024;3;21004;13001;13;ACTIVO;HOTEL KIM SAS;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;HOTEL;21;21;1
2024;2;21013;13001;13;ACTIVO;SPRAGGE BUELVAS LUCIA;BOLIVAR;CARTAGENA;VIVIENDAS TURISTICAS;OTRO TIPO DE VIVIENDA TURISTICA;4;8;1
2024;3;21161;13001;13;ACTIVO;HOSPEDAJE FAMILIAR EL DESCANSO;BOLIVAR;CARTAGENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURISTICO;HOSTAL;10;20;1
